sample_index,model_name,generated_summary_zh,reference_summary_zh,reference_summary_en,dialogue
83,qwen3.5:9b,凯特在杂货店，问乔治明天上学要不要买点水果。乔治很高兴地表示想要一个苹果。凯特也说自己也买一个。接着乔治询问是否有橘子，凯特回复说还没有，要等到下周才到货（她之前已经问过）。于是两人决定先等一等。,凯特正在给她和乔治买苹果。他们得等到下周才能买到橘子。,Kate is buying apples for herself and George. They have to wait for tangerines until next week.,"Kate: I'm at the grocery store. Do you like some fruits for school tomorrow?
George: Oh yes please, an apple would be great
Kate: Okay, I'm getting me one too
George: Do they have tangerines yet?
Kate: No the're coming next week, I asked already:D
George: Okat then we have to wait"
84,qwen3.5:9b,"罗纳德：周末过得怎么样？  
朱莉娅：还行吧……  
罗纳德：听起来你不太开心。  
朱莉娅：嗯，我爸妈在吵该去哪里吃饭；说实话，我现在甚至不想再和他们一起吃了。  
罗纳德：真遗憾。  
朱莉娅：是啊，我也这么觉得。  
罗纳德：等你回来给我打电话吧。我有件事要告诉你，我相信你会高兴得“彩虹屁”都出来了！  
朱莉娅：哈哈，我都能从 Skittles 广告里看到长颈鹿了 :D  
罗纳德：差不多就是这个意思啦～",茱莉亚回来后会给罗纳德打电话，他有事要告诉她。,Julia will call Ronald when she gets back. He has something to tell her.,"Ronald: How's your weekend?
Julia: Fine I guess...
Ronald: Doesn't sound like you're enjoying it
Julia: Ehh. My parents are having a fight over where should we eat
Julia: And honestly I don't event want to eat with them anymore
Ronald: I'm sorry
Julia: Yup. Me too.
Ronald: Call me when you get back.
Ronald: I've got something to tell you, and I'm sure you're gonna piss rainbows
Julia: Hahaha. I can see the giraffe from Skittles comercial :D
Ronald: Sth like that"
85,qwen3.5:9b,"马修：我感冒了，需要大家支持。很难受。  
丽莎：加油！喝点橙汁、煮些汤吧。  
马修：我会试试的。  
丽莎：我相信你。  
马修：谢谢。看来是过敏和病毒感染混在一起引起的。  
丽莎：唉，真倒霉。好好休息什么都别做。  
马修：没错，我现在就去睡觉了。  
丽莎：晚安，“特胡”！",马修感冒了，他要喝些橙汁，然后去睡觉。,Matthew has a cold. He will drink some orange juice and go to sleep.,"Matthew: I have a cold. Need y'all support. It's painful
Lisa: Fight it. Drink orange juice. Make some soup
Matthew: I'll try
Lisa: I believe in u 
Matthew: Thank u. Apparently it's an allergy mixed up with virus
Lisa: Ahh it sucks. 
Lisa: Take a rest from evrthg.  
Matthew: Ikr. Hitting the hay now
Lisa: Good night 'Thew! "
86,qwen3.5:9b,"斯蒂法诺：嗨，乔西！  
乔西：你好呀，斯蒂法诺！  

斯蒂法诺：那《傅科摆》呢？你喜欢吗？  
乔西：有点……怪怪的。它真的是意大利人写的吗？感觉太“极客”了。  
斯蒂法诺：嗯，某种意义上艾柯就是“极客之王”。而且你知道吗，并非所有意大利小说都只写披萨、黑手党和曼陀林琴哦~ :P  

乔西：我知道啦……我本来想试着读他的一部原著小说的，但担心自己的意大利语水平不够。  
斯蒂法诺：《玫瑰的名字》对外国读者来说确实很难懂。  
乔西：那《傅科摆》呢？  
斯蒂法诺：它设定在 20 世纪 80 年代，语言相对更容易理解；不过内容同样复杂，和其他作品一样难啃。  

乔西：对了，我读过萨尔曼·鲁什迪当年为《傅科摆》写的评论（发表于 80 年代）。  
斯蒂法诺：真的吗？他说了什么？  
乔西：他很讨厌这本书，说它根本不是小说，而更像“电脑游戏”。  
斯蒂法诺：啥？笑死我了！Rotfl!  
乔西：那是萨尔曼的原话……  
斯蒂法诺：好吧，“口味不同无可争辩”（de gustibus non est disputandum）。  
乔西：De gustiBus！（故意打错）  
斯蒂法诺：我知道，你刚才拼错了！  
乔西：Disgusting pus!（又玩梗了）  
斯蒂法诺：哈哈哈。  
乔西：噫——好吓人啊！  
斯蒂法诺：是你自己先说的嘛！  
乔西：我知道啦~ ;)",乔茜觉得艾柯的小说《福柯的钟摆》书呆子气。乔茜很想读意大利的艾柯，但她对自己的语言能力没有把握。斯特凡诺认为艾柯的两部小说很难。乔茜读过萨勒曼拉什迪对《福柯的钟摆》的一个负面评论。,"Josie finds Eco's novel ""Foucault's Pendulum"" nerdy. Josie would like to read Eco in Italian, but she's unsure of her language abilities. Stefano considers Eco's two novels and finds them difficult. Josie has read an unfavorable review of ""Foucault's Pendulum"" by Salman Rushdie.","Stefano: Hi, Josie!
Josie: Ciao, Stefano!
Stefano: So, what about Foucault's Pendulum? Do you like it?
Josie: It's... weird. Was it really written by an Italian guy? It's so... nerdy.
Stefano: Oh well, in a sense Eco was the king of nerds. And, you know, not all Italian books are about pizza, mafia and mandolino. :P
Josie: Yes, I know... I should try and read one of his novels in the original, but I'm not sure my level of Italian is adequate.
Stefano: The Name of the Rose is really difficult for a foreign speaker of Italian, you know.
Josie: And what about Foucault's Pendulum?
Stefano: Well, it's set in the 1980s, so the language is definitely more comprehensible. The content, however, is just as complicated as in the other novel.
Josie: Btw, I read Salman Rushdie's review of Pendulum, published in the 80s.
Stefano: Really? What did he say?
Josie: He hated it and said that it's not a novel, but rather a computer game.
Stefano: What? Rotfl!
Josie: That's what Salman said...
Stefano: Oh well, de gustipus non est disputandum...
Josie: De gustiBus!
Stefano: I know, it was a typo!
Josie: Disgusting pus!
Stefano: Hahaha.
Josie: Yuk! That's so creepy.
Stefano: You're the one who said it!
Josie: I know. ;)"
87,qwen3.5:9b,"瓦莱：下雨了！  
坎迪：我知道，刚下不久……  
瓦莱：还去吗？我们会淋湿的。  
坎迪：也许等一会儿看看雨停不停吧？  
瓦莱：好主意，我们等半小时再决定。  
坎迪：太棒了，我到时候给你打电话。  
瓦莱：太好了 :)",下雨了，所以瓦尔和坎迪要等半小时才走。,"It's raining, so Val and Candy will wait half an hour before they go.","Val: it's raining!
Candy: I know, just started...
Val: r we going? we will be wet
Candy: maybe wait a little? see if stops
Val: ok. let's wait half h and than see
Candy: god idea, I call u then
Val: great :)"
88,qwen3.5:9b,"托马思：有人收到拨款了吗？  
西耶拉：还没有。  
杰里米：我甚至还没去查过呢。  

托马思：我现在完全没钱了，每小时都要查看银行账户，但一点动静都没有。  
西耶拉：哈哈，别急。如果你需要钱，我可以借给你一些，别担心。  
托马思：谢谢！希望拨款随时就会到账。",托马斯、谢拉和杰里米仍然没有收到赠款。托马斯破产了，每小时都要查看他的银行账户。塞拉提出借钱给他。,"Tomas, Sierra and Jeremy have still not received the grant. Tomas is broke and is checking his bank account every hour. Sierra offers to lend him some money.","Tomas: Has anybody received the grant yet?
Sierra: no, not yet
Jeremy: I haven't checked even
Tomas: I'm completely broke
Tomas: checking my bank account every hour
Tomas: but nothing's happening there
Sierra: lol
Sierra: be patient. If you need money I can lend you some, don't worry
Tomas: Thanks, I hope they'll arrive any minute"
89,qwen3.5:9b,"查尔斯：这周末你有什么安排？  
卡米拉：没什么特别的。周六做些工作和杂事，晚上有个演出；周日就彻底休息了。  
查尔斯：听起来不错！我们打算去伯明翰和曼彻斯特的德国集市逛逛，香肠管够！  
卡米拉：哇，真让人心动！  
查尔斯：据说有圣诞氛围的活动，但我主要冲着香肠和啤酒去的！  
卡米拉：太令人惊讶了。  
查尔斯：我知道吧！  
卡米拉：我今年得想办法去一趟，好久没去了。  
查尔斯：是啊，那里的东西很好吃。也试试热红酒吧，很不错。  
卡米拉：我从没喝过，是热的吗？  
查尔斯：对，而且加了多种香料；通常是红色的，偶尔也有白色的热红酒可选。  
卡米拉：我更喜欢红色那款。  
查尔斯：去年圣诞节我们受此启发自己酿了一版，结果没人愿意喝。  
卡米拉：真可惜！  
查尔斯：反正还是我自己多喝点……不过宿醉也挺头疼的。  
卡米拉：哈哈！  
查尔斯：总之计划就是这样，希望你玩得开心。  
卡米拉：你也是！  
查尔斯：谢谢！",卡米拉周六有一些差事要办。查尔斯本周末将访问德国市场。他们正在谈论圣诞食品和饮料。,Camilla has some errands to do on Saturday. Charles is visiting the German markets this weekend. They are talking about Christmas food and drinks.,"Charles: What are you up to this weekend?
Camilla: Not much. Just some work and errands on Saturday, show Saturday night. Day of nothingness on Sundy.
Charles: Sounds good. We are going to visit the German markets this weekend. Birmingham and Manchester both. Sausage overload!
Camilla: Ooh, that sounds really good!
Charles: Allegedly there are Christmas things going on but I just go for the sausage and beer!
Camilla: What a shocker.
Charles: I know!
Camilla: I'll have to try to get there this year. I've not been for ages.
Charles: Oh, yeah, they are good. Try the mulled wine too. That's nice.
Camilla: Never had it. Is it served hot?
Charles: Yes, exactly. And lots of spices. Usually a red but sometimes they offer a mulled white.
Camilla: I'm good with red.
Charles: Inspired us to make our own at Christmas last year, but nobody else drank it.
Camilla: Bummer!
Charles: More for me! But oh the hangover.
Camilla: LOL!
Charles: Anyway, that's the plan. Hope you have fun.
Camilla: You too! 
Charles: Thanks!"
90,qwen3.5:9b,"拉塞尔：看看这个。  
这是送给妈妈的完美礼物！😄  
黛安娜：哈哈，太对了！而且价格也不贵！  
我们要买吗？  
拉塞尔：对，就这么定啦！😄",戴安娜和拉塞尔在给妈妈买礼物。,Diana and Russel are buying a present for mum.,"Russel: <file_other>
Russel: look at this
Russel: It's a perfect present fo mum :D
Diana: haha, so true! It's not that expensive either!
Diana: are we buying it?
Russel: yeah, let's do it :D"
91,qwen3.5:9b,简问艾斯利现在是否有空，能否帮忙处理论文。艾斯利表示自己感冒了，每两秒就打个喷嚏，恐怕帮不上忙并为此道歉。简回应说希望她早日康复。,安斯利病了，所以她现在不能帮简写论文。,"Ainsley is sick, so she's not able to help Jane with her thesis now.","Jane: Are u free now? Could u help me with that thesis?
Ainsley: I'm sick won't be of much help sorry. I've got a cold and I'm sneezing like a little bitch every 2 seconds
Jane: Oh... hmm ok. Hope u will get better soon..."
92,qwen3.5:9b,"菲奥娜：我实在受不了了。  
旺达：怎么了？  
菲奥娜：只要和他待在同一个房间里，我就控制不住自己。  
旺达：是康拉德吗？  
菲奥娜：对！他简直太可爱了！！  
旺达：他是你的学生啊！  
菲奥娜：那又怎样？我知道这……不太合适（XD），但他只比我小五岁而已。  
旺达：这也太过分了，我早就知道你很疯狂，但这次真的过头了。  
菲奥娜：我明白的；每次课后回到家，我都有一两个小时什么都做不了，只能听音乐发呆。  
旺达：你分明就是爱上他了！  
菲奥娜：我也没指望什么结果，我们来自不同的世界……但我就是想一直待在他身边（XD）。  
旺达：那你得做点什么才行啊！  
菲奥娜：你别疯了，我做不到！！  
旺达：为什么不行？  
菲奥娜：要是老板知道了会怎么说呢？  
旺达：她真的知道吗？  
菲奥娜：我怎么知道他会怎么做；他也可以告诉自己的母亲。  
旺达：那就去试试吧！",菲奥娜爱上了他的学生康拉德。,"Fiona fell in love with his student, Conrad.","Fiona: I just can’t stand it
Wanda: What again
Fiona: When I’m in one room with him… I just go crazy
Wanda: Conrad?
Fiona: Yesss, he’s absolutely lovely!!
Wanda: IT IS YOUR STUDENT
Fiona: So what? I mean sure, I know it’s… inappropriate xd but still, he’s only 5 years younger than me
Wanda: It’s so fucked up, I knew you are crazy before but it’s too much
Fiona: I knoooow when I come back home after the class I can’t do anything for like an hour or two, I just listen to the music
Wanda: You’re literally in love with him
Fiona: I mean I don’t expect anything, we’re from different worlds but… Yes, I just want to be around him. All the time xd
Wanda: So you need to do something about it
Fiona: Are you crazy, I can’t!!
Wanda: Why not
Fiona: What would my boss say if she knew
Wanda: Will she know?
Fiona: How can I know what will he do, he can tell his mother as well
Wanda: Just go for it!!"
93,qwen3.5:9b,"玛格丽特：你好，我想在十二月见面。日期是 4 号和 11 号左右，时间大约是上午 10 点或 11 点。  
埃文斯：你好，4 号我们可以安排在 10 点；11 号就定在 11 点吧。  
玛格丽特：好的。那 18 号呢？  
埃文斯：我不确定 18 号能不能见面，可能不在城里。  
玛格丽特：明白了，到时候再说。  
埃文斯：对，我下周再告诉你具体情况。  
玛格丽特：如果 18 号不行，我们能否改到 17 号？  
埃文斯：如果我外出，那天也去不了。  
玛格丽特：好的，我明白了。  
埃文斯：不过我们可以考虑把日期定在 14 号，你觉得呢？  
玛格丽特：嗯，我不确定自己那几天是否方便。  
埃文斯：那我们先把这些时间往后确认吧，好吗？  
玛格丽特：好，那就先确定 4 号上午 10 点见面。  
埃文斯：太好了！",玛格丽特和埃文斯计划在4日10点和11日11点会面。他们两人都不确定下一次见面的时间，所以他们会在晚些时候定一下约会的日期。,"Margaret and Evans plan to meet at 10 on 4th and at 11 on 11th. They both are not sure when they will be able to meet next, so they will come up with a date later.","Margaret: Hi, in December I'd like to meet on 4th and 11th around 10:00 or 11:00. 
Evans: Hi, 4th - we can meet at 10:00.
Evans: And 11th - at 11:00. 
Margaret: Okey. And what about 18th?
Evans: I'm not sure about 18th. 
Evans: I might not be in town. 
Margaret: Okey, so we'll see. 
Evans: Yes. And I'll let you know next week. 
Margaret: If it's not 18th, maybe we could meet on 17th?
Evans: If I go away, I won't also be 17th.
Margaret: Okey, I get it. 
Evans: But we could meet 14th, if you like?
Margaret: Hm, I'm not sure whether I'm avaliable. 
Evans: So let's set these dates later, ok?
Margaret: Okey and we see each other 4th 10:00. 
Evans: Yes!"
94,qwen3.5:9b,路易和亚奇在聊天，分享了几张 GIF 动图和照片。亚奇说其中一张看起来像梅兰妮，路易大笑并同意。接着他们讨论起梅兰妮的发型：亚奇觉得她卷发时更迷人，而路易则坚持认为直发让她同样非常漂亮。最后亚奇幽默地表示，即使观点不同也有权表达。,通过看照片，阿尔奇认为梅兰妮卷发更好看，路易斯不同意。,"By looking at the photos, Archie thinks that Melanie looked nicer with curly hair. Louis disagrees.","Louis: <file_gif>
Archie: Wtf? Lol!
Louis: <file_gif>
Archie: That one looks like Melanie
Louis: True! Hahahahah
Archie: Just like in this pic
Archie: <file_photo>
Louis: Lol! It's her!
Archie: By the way, she was way hotter when she had cury hair
Louis: I disagree, sir! She looks absolutely gorgeous with straight hair
Archie: Oh well, you have the right to an opinion even if it's wrong XD"
95,qwen3.5:9b,琳达错过了火车。约瑟夫问下一班是什么时候，得知要等一小时后，她感到震惊——因为票价高达 80 欧元，而且需要返回阿姆斯特丹。多西则安慰她说这并非什么大悲剧。,琳达没赶上火车，下一班一小时后就到了。返回阿姆斯特丹的费用是80欧元。,Linda missed her train and the next one is in one hour. A return to Amsterdam was 80 euros.,"Linda: I missed the train
Joseph: When is the next one?
Linda: In one hour
Darcy: Not a tragedy
Linda: It was 80 euros
Linda: Return to Amsterdam
Linda: I was shocked!! "
96,qwen3.5:9b,"乔安娜：他们正在发关于莱万多夫斯卡的邮件。  
梅芙：怎么了？  
乔安娜：<照片>  
梅芙：哇！  
乔安娜：她因患麻疹住院了。  
梅芙：得了什么病？  
乔安娜：过去几天内与她有过接触的人都必须接种疫苗。  
梅芙：幸好我自从上个学期后就没见过她……  
乔安娜：我也见过，她是我的论文导师:(  
梅芙：你打算怎么办？  
乔安娜：他们将在主楼从 17 日到 19 日组织疫苗接种活动。  
梅芙：你必须去！  
乔安娜：我知道……而且我刚开始工作，时间很紧。  
梅芙：拜托了，这真的很重要。  
乔安娜：我会尽量在 18 日之前完成接种，希望不会耽误一整天……",莱万多夫斯卡得了麻疹。从17号到19号，所有和她接触过的人都在主楼接种疫苗。,Lewandowska has measles. There are vaccinations in the main building from 17th until 19th for everyone who had contact with her. ,"Joanna: They are sending emails about Lewandowska.
Merve: What happened?
Joanna: <file_photo> 
Merve: Wooow!
Joanna: She is hospitalized because she has measles.
Merve: She had what?
Joanna: Anyone who had contact with her within the last couple of days must get vaccinated.
Merve: Luckily I didn't see her since the last semester...
Joanna: I did, she is my thesis mentor :(
Merve: What will you do?
Joanna: They are organizing vaccinations in the main building from 17th until 19th.
Merve: You have to go!
Joanna: I know... And I just started working so I really don't have a lot of time.
Merve: Come on, this is really important.
Joanna: I will try to do it before work on 18th, hopefully I won't lose the entire day..."
97,qwen3.5:9b,"卡尔：你在哪儿？  
卡尔：我还在等你！！！  
梅格：再给我五分钟，我把钥匙弄丢了。",卡尔在等梅格，她找不到钥匙，要迟到了。,Carl is waiting for Meg who's running late as she can't find her key. ,"Carl: Where are u?
Carl: I'm still waiting for u!!!
Meg: I need 5 minutes more, I've lost my key somewhere :("
98,qwen3.5:9b,"玛丽亚：我受够了这份工作，实在无法忍受了。  
阿纳斯塔西娅：我知道，但请冷静一下。  
费利克斯：别冲动做决定。  
玛丽亚：:(（难过））",玛丽亚厌倦了她的工作。,Maria is tired of her job. ,"Maria: I'm tired of this job, I can't stand it anymore
Anastasia: I know, but calm down
Felix: don't make decisions in this rash
Maria: :("
99,qwen3.5:9b,"这段对话是几位冲浪爱好者在交流今天的经历和对潮汐的看法：

- Luke 今天冲浪很惨，没抓到浪、摔了三次，还被冲浪板砸到脑袋；不过他还是很期待下次再去。  
- Ken 欢迎加入“摔跤俱乐部”，说有些日子很棒，有些则像被揍一顿一样。  
- Summer 开玩笑说自己有一次差点掉牙，希望下次能好点。  

接着他们讨论潮汐：  
- Luke 说明天下午两点二十二分是低潮，他打算去冲浪。  
- Eric 认为中潮通常最好。  
- Luke 说昨天就是低潮，他觉得那时更好因为能看到礁石；但 Eric 指出看到礁石其实很危险——虽然知道礁石位置很重要，但如果视线里全是礁石就不妙了。Luke 回应称他宁愿看见礁石也不愿撞上它们：退潮时你是在礁石周围冲浪而不是直接越过礁石。",卢克明天下午2点22分要去冲浪。,Luke will go surfing at 2:22 pm tomorrow.,"Luke: wow I got my ass kicked surfing today. 0 waves, 3 wipeouts and 1 surfboard to the head! (can't wait to go back though :D)
Ken: Yaaaay welcome to the tumble dry club - some days is great others just a knock about
Summer: I almost lost my tooth one time ;) Hopefully next time is better!
Luke: low tide is 2:22PM tomorrow. I'll be out there
Eric: I thought mid tide is generally the best ?
Luke: Oh yeah? Yesterday was low tide. I thought that's best cuz you can see the rocks
Eric: Seeing rocks is a bad thing. I mean, you want to be aware of where they are for sure. But rocks in your vision = no bueno
Luke: well I'd rather seem than** run into them. When the tide is out you're not surfing over the rocks"
